channel,VTP_FIRMWAREVERSION,VTP_FIRMWARETYPE,VTP_W_WIDTH,VTP_W_OFFSET,VTP_FIBER_EN_0,VTP_FIBER_EN_1,VTP_FIBER_EN_2,VTP_FIBER_EN_3,VTP_NPS_TRIG_WIDTH,VTP_NPS_TRIG_LATENCY,VTP_NPS_TRIG_PRESCALE_0,VTP_NPS_TRIG_DELAY_0,VTP_NPS_TRIG_PRESCALE_1,VTP_NPS_TRIG_DELAY_1,VTP_NPS_TRIG_PRESCALE_2,VTP_NPS_TRIG_DELAY_2,VTP_NPS_TRIG_PRESCALE_3,VTP_NPS_TRIG_DELAY_3,VTP_NPS_TRIG_PRESCALE_4,VTP_NPS_TRIG_DELAY_4,VTP_NPS_TRIG_PRESCALE_5,VTP_NPS_TRIG_DELAY_5,VTP_NPS_TRIG_PRESCALE_6,VTP_NPS_TRIG_DELAY_6,VTP_NPS_TRIG_PRESCALE_7,VTP_NPS_TRIG_DELAY_7,VTP_NPS_TRIG_PRESCALE_8,VTP_NPS_TRIG_DELAY_8,VTP_NPS_TRIG_PRESCALE_9,VTP_NPS_TRIG_DELAY_9,VTP_NPS_TRIG_PRESCALE_10,VTP_NPS_TRIG_DELAY_10,VTP_NPS_TRIG_PRESCALE_11,VTP_NPS_TRIG_DELAY_11,VTP_NPS_TRIG_PRESCALE_12,VTP_NPS_TRIG_DELAY_12,VTP_NPS_TRIG_PRESCALE_13,VTP_NPS_TRIG_DELAY_13,VTP_NPS_TRIG_PRESCALE_14,VTP_NPS_TRIG_DELAY_14,VTP_NPS_TRIG_PRESCALE_15,VTP_NPS_TRIG_DELAY_15,VTP_NPS_TRIG_PRESCALE_16,VTP_NPS_TRIG_DELAY_16,VTP_NPS_TRIG_PRESCALE_17,VTP_NPS_TRIG_DELAY_17,VTP_NPS_TRIG_PRESCALE_18,VTP_NPS_TRIG_DELAY_18,VTP_NPS_TRIG_PRESCALE_19,VTP_NPS_TRIG_DELAY_19,VTP_NPS_TRIG_PRESCALE_20,VTP_NPS_TRIG_DELAY_20,VTP_NPS_TRIG_PRESCALE_21,VTP_NPS_TRIG_DELAY_21,VTP_NPS_TRIG_PRESCALE_22,VTP_NPS_TRIG_DELAY_22,VTP_NPS_TRIG_PRESCALE_23,VTP_NPS_TRIG_DELAY_23,VTP_NPS_TRIG_PRESCALE_24,VTP_NPS_TRIG_DELAY_24,VTP_NPS_TRIG_PRESCALE_25,VTP_NPS_TRIG_DELAY_25,VTP_NPS_TRIG_PRESCALE_26,VTP_NPS_TRIG_DELAY_26,VTP_NPS_TRIG_PRESCALE_27,VTP_NPS_TRIG_DELAY_27,VTP_NPS_TRIG_PRESCALE_28,VTP_NPS_TRIG_DELAY_28,VTP_NPS_TRIG_PRESCALE_29,VTP_NPS_TRIG_DELAY_29,VTP_NPS_TRIG_PRESCALE_30,VTP_NPS_TRIG_DELAY_30,VTP_NPS_TRIG_PRESCALE_31,VTP_NPS_TRIG_DELAY_31,VTP_NPS_ECALCLUSTER_SEED_THR,VTP_NPS_ECALCLUSTER_HIT_DT,VTP_NPS_ECALCLUSTER_CLUSTER_TRIGGER_THR,VTP_NPS_ECALCLUSTER_CLUSTER_READOUT_THR,VTP_NPS_ECALCLUSTER_CLUSTER_PAIR_TRIGGER_THR,VTP_NPS_ECALCLUSTER_CLUSTER_PAIR_TRIGGER_WIDTH,VTP_NPS_ECALCLUSTER_CRATE_ID,VTP_NPS_ECALCLUSTER_NHIT_MIN,VTP_NPS_ECALCLUSTER_FADCMASK_OFFSET,VTP_NPS_ECALCLUSTER_FADCMASK_WIDTH,VTP_NPS_ECALCLUSTER_FADCMASK_PRESCALE,VTP_NPS_ECALCLUSTER_FADCMASK_MODE,VTP_NPS_ECALCLUSTER_COSMIC_SCINT_DT,VTP_NPS_ECALCLUSTER_COSMIC_COLUMN_VETO_EN,VTP_NPS_ECALCLUSTER_COSMIC_COLUMN_DT,VTP_NPS_ECALCLUSTER_COSMIC_COLUMN_MULTMIN
896,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
897,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
898,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
899,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
900,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
901,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
902,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
903,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
904,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
905,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
906,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
907,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
908,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
909,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
910,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
911,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
912,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
913,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
914,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
915,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
916,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
917,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
918,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
919,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
920,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
921,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
922,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
923,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
924,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
925,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
926,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
927,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
928,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
929,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
930,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
931,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
932,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
933,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
934,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
935,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
936,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
937,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
938,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
939,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
940,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
941,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
942,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
943,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
944,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
945,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
946,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
947,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
948,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
949,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
950,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
951,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
952,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
953,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
954,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
955,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
956,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
957,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
958,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
959,65536,20,1000,5484,1,1,1,1,20,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,4,1,248,200,0,1,7,0,4,6
